,learner,openmlid,anchors,slopes,is_nonmonotonic,is_nonmonotonic64,is_nonmonotonic64
23,sklearn.linear_model.LogisticRegression,821,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2896, 4096, 5793, 8192, 11585, 16384, 18454]","[0.005712714857506713, 0.0021470161417006333, 0.0002822516790886843, 0.002231365607895502, -0.0003388444350033675, 0.0006803340539074889, 0.0004161842028262143, -0.0006988199974286558, 0.0005776977061327449, 0.0014361900689535553, -0.0011833437751577586, 0.0006485567177005766, 0.0015762077922077918, 0.00033994805194805205, -0.0011862337662337658, 0.0025617662337662334, -0.0006816623376623376, 0.0017329870129870128, -0.00033340259740259756, 0.0011049870129870138, -6.285714285713997e-06, 0.00028634586466165334]",True,True,True
24,sklearn.linear_model.LogisticRegression,837,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0, 0.0, 2.473716759431047e-05, 0.00016657069492835873, 0.0010360049304089774, 0.0027620384837396916, 0.0008656722310949224, 0.0006395335991806607, 0.000196912626107205, 0.0002529165510692665, -4.972302698948641e-05, 0.00010891229117038703]",True,True,True
25,sklearn.linear_model.LogisticRegression,845,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0028069965734692066, 0.0036729830585051277, 0.0015490598333709191, 0.001118580203831183, 0.0009662581696629161, 0.0006922620651158464, 4.0047439587148764e-05, 0.00011071345578047443, 0.00013560669759269184, -0.0002269095547462443, 1.2734002119279677e-05, 1.1965423598737628e-05]",True,True,True
26,sklearn.linear_model.LogisticRegression,849,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.00023435111967193146, 0.0003447388653351074, 0.0004281851203274373, 0.0011412292362520619, 0.001491501456799329, 0.001788960627268138, 0.0006211314036952008, 0.0001967802405903067, 0.0003046238554301146, 8.928593967844143e-05, 5.9401298809111104e-05, 6.354352389468325e-06]",True,True,True
27,sklearn.linear_model.LogisticRegression,866,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0, 0.0, 0.0, 0.0, 0.0007491200833277009, 0.002038526835221814, 0.0013846511789874822, 0.0006486534235776114, 0.0005225391673239979, 3.8358397318737584e-05, -8.04587132061146e-06, -5.271408358196183e-05]",True,True,True
28,sklearn.linear_model.LogisticRegression,871,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 3116]","[0.015678754922016203, 0.004852660217660957, 0.0035077108007956137, 0.001801233384850416, 0.00017797444362741986, 0.0002700011495488565, 0.0005869419927132326, 4.3245780630913904e-05, -0.0001449277331856386, 0.00010831122393833138, 0.0001582206423555415, -8.637526176538348e-05, -5.397402597402602e-05, -1.2259740259740263e-05, 1.5324675324675356e-05, 6.213533834586473e-05]",True,True,True
29,sklearn.linear_model.LogisticRegression,897,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 939]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.732418923759936e-05, 7.963258316459697e-05, 9.432067450127965e-05, 7.33659775149182e-06, -3.962091236958195e-06]",True,True,True
30,sklearn.linear_model.LogisticRegression,903,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.00017837529425511234, 0.0010445136578641867, 0.003106131320239154, 0.002974851491292496, 0.002671888924900971, 0.0012115934654014372, 0.0009638985969743686, 0.0003417533343424291, 0.00036596759947406536, 0.00028189074019313175, 8.185019940076724e-05, 3.24802320600462e-05]",True,True,True
31,sklearn.linear_model.LogisticRegression,904,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0, 0.0, 0.0, 0.0, 7.020007020007006e-06, 0.0002536605826783803, 0.0010273400377983353, 0.00034491258897944373, 0.00010401394889410417, 0.0001993000045047332, 9.152688709304825e-05, 7.465734207763151e-05]",True,True,True
32,sklearn.linear_model.LogisticRegression,910,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0071380958988920065, 0.006980674227205676, 0.004177494166262536, 0.00206325628888158, 0.001136548713825943, 0.0006384753207783002, 0.00023867688979085886, -0.000104652429989963, 0.00020300002156708747, -1.7972757027071547e-05, 5.259399632921927e-05, 4.450489011361121e-05]",True,True,True
33,sklearn.linear_model.LogisticRegression,912,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0061324395195729185, 0.0015480475590367827, -0.0002868177608815073, 0.00028384085299749446, 0.0009249015309251864, 2.436627591428009e-05, 0.000552593791510854, 7.199212292301438e-05, 7.949833293359854e-05, -2.189907153807966e-05, 2.1912220527063346e-05, -7.062655637217387e-06]",True,True,True
34,sklearn.linear_model.LogisticRegression,913,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.007730760587770724, 0.006412634914230747, 0.002527986761907379, 0.0027918892165311477, 0.0009003811685781896, 0.0008998523667379607, 0.00027966157858308856, -0.00013321844688288253, 0.00019565863111930973, 6.092956978163157e-05, -8.937380179988792e-05, 9.814976858535106e-05]",True,True,True
35,sklearn.linear_model.LogisticRegression,914,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[-0.0010515174681672767, 0.001082567014065718, 0.00013830667274336507, -0.00022321770140043944, -0.000152666491502667, -4.757967840241833e-05, -0.00015300193545100566, -0.00014373029392649621, 5.70132587335149e-05, -0.0001484812283973658, -3.439810861835049e-05, -0.0001586314159154792, 1.714285714285719e-06, 4.902255639097754e-06]",True,True,True
36,sklearn.linear_model.LogisticRegression,917,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 810]","[0.0004575162687867373, 0.0016728418650029239, 0.0033823866216222166, 0.004237238782041962, 0.0026860666224821856, 0.001800283300642822, 0.0008979294282989021, 0.00039921213889007, 0.0003321174602374171, 6.882936415246797e-05, -0.00010459999895966976, 0.00010676384052649824]",True,True,True
37,sklearn.linear_model.LogisticRegression,959,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1448, 2048, 2896, 4096, 5793, 8192, 10497]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,False,False
38,sklearn.linear_model.LogisticRegression,991,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1399]","[0.0009593172315999843, 0.0006874198256586211, 0.0005652038380855578, -4.624542709997869e-05, 3.8289947258586056e-05, 0.0003323308198741785, -0.00016630437827950734, 9.441802157085413e-05, -4.587264909132244e-06, -7.535748171080147e-05, -5.951342429970517e-05, 4.8839407935570656e-05, -1.3558441558441562e-05, -1.5939849624060167e-05]",True,True,True
39,sklearn.linear_model.LogisticRegression,1450,"[16, 23, 32, 45, 64, 100]","[0.008327174128426573, 0.006828279117163458, 0.0015948762607988927, 0.0029015539619976233, 0.001474256764609152, 8.388951590720672e-05]",True,True,True
40,sklearn.linear_model.LogisticRegression,1465,"[16, 23, 32, 45, 64, 85]","[0.0004772155380851031, 0.0026605471391976587, 0.012596299084982627, 0.012043226362461119, 0.00213550166057327, 0.00032942306344401124]",True,True,True
41,sklearn.linear_model.LogisticRegression,40981,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 558]","[0.0009534793000986033, 0.0017062617165807615, 0.0017820823469223443, 0.00105029418092112, 0.0009861040220206822, 0.00013340265430327174, 0.00026667030810303494, 0.00016028319229886772, -7.584490328971888e-05, 7.83035428172835e-05, 1.856648879114655e-05, 7.861198885458583e-06]",True,True,True
