,openmlid,learner,max_anchor_seen,prediction,beta,fails_init,fails_fit,MSE_trn,MSE_tst,MSE_tst_last,L1_trn,L1_tst,L1_tst_last,n,curve_model,anchor_prediction,score,percentage,percentage_bucket
4678,16,sklearn.linear_model.LogisticRegression,45,"[0.8042176 0.8042176 0.8042176 0.8042176 0.8042176 0.8042176 0.8042176
 0.8042176 0.8042176 0.8042176 0.8042176 0.8042176 0.8042176 0.8042176]",[0.8042176],0,0,0.0200273205878403,0.01589593421389304,0.02266277333059,0.11131880000000136,0.12217056000001694,0.15054160000009964,4,last1,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.027777777777777776,0.05
4679,16,sklearn.linear_model.LogisticRegression,64,"[0.8550632 0.8550632 0.8550632 0.8550632 0.8550632 0.8550632 0.8550632
 0.8550632 0.8550632 0.8550632 0.8550632 0.8550632 0.8550632 0.8550632]",[0.8550632],0,0,0.027146190385407803,0.006730598224643309,0.009939292416019393,0.12973151999999968,0.07924995555557228,0.09969600000009726,5,last1,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.03950617283950617,0.05
4680,16,sklearn.linear_model.LogisticRegression,91,"[0.8886256 0.8886256 0.8886256 0.8886256 0.8886256 0.8886256 0.8886256
 0.8886256 0.8886256 0.8886256 0.8886256 0.8886256 0.8886256 0.8886256]",[0.8886256],0,0,0.03081735617738668,0.0028545699394388084,0.004373653048951117,0.1360782666666665,0.05139849999998981,0.06613359999993285,6,last1,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.05617283950617284,0.1
4681,16,sklearn.linear_model.LogisticRegression,128,"[0.9102696 0.9102696 0.9102696 0.9102696 0.9102696 0.9102696 0.9102696
 0.9102696 0.9102696 0.9102696 0.9102696 0.9102696 0.9102696 0.9102696]",[0.9102696],0,0,0.03186546421787495,0.001254965037074907,0.001979324508160802,0.13519051428571838,0.03400514285715201,0.04448960000000901,7,last1,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.07901234567901234,0.1
4682,16,sklearn.linear_model.LogisticRegression,181,"[0.9249304 0.9249304 0.9249304 0.9249304 0.9249304 0.9249304 0.9249304
 0.9249304 0.9249304 0.9249304 0.9249304 0.9249304 0.9249304 0.9249304]",[0.9249304],0,0,0.03153885477592045,0.0005516220464003452,0.0008897573094404497,0.13111990000000273,0.02256840000000765,0.029828800000007538,8,last1,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.1117283950617284,0.2
4683,16,sklearn.linear_model.LogisticRegression,256,"[0.9359096 0.9359096 0.9359096 0.9359096 0.9359096 0.9359096 0.9359096
 0.9359096 0.9359096 0.9359096 0.9359096 0.9359096 0.9359096 0.9359096]",[0.9359096],0,0,0.03070096072952949,0.00021191870937574755,0.0003553074201578244,0.12631031111111302,0.01390703999999925,0.01884959999994229,9,last1,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.1580246913580247,0.2
4684,16,sklearn.linear_model.LogisticRegression,362,"[0.9427112 0.9427112 0.9427112 0.9427112 0.9427112 0.9427112 0.9427112
 0.9427112 0.9427112 0.9427112 0.9427112 0.9427112 0.9427112 0.9427112]",[0.9427112],0,0,0.02921890222457666,8.625028175939415e-05,0.00014515430399819835,0.11980072000000393,0.008881799999982176,0.01204799999992523,10,last1,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.2234567901234568,0.4
4685,16,sklearn.linear_model.LogisticRegression,512,"[0.9478688 0.9478688 0.9478688 0.9478688 0.9478688 0.9478688 0.9478688
 0.9478688 0.9478688 0.9478688 0.9478688 0.9478688 0.9478688 0.9478688]",[0.9478688],0,0,0.02771024677207301,2.8311434880592614e-05,4.7477612161068946e-05,0.1135984727272735,0.004965600000039798,0.006890400000077568,11,last1,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.3160493827160494,0.4
4686,16,sklearn.linear_model.LogisticRegression,724,"[0.950228 0.950228 0.950228 0.950228 0.950228 0.950228 0.950228 0.950228
 0.950228 0.950228 0.950228 0.950228 0.950228 0.950228]",[0.950228],0,0,0.025897497661227096,1.567135872060113e-05,2.0531773440695855e-05,0.10629453333333783,0.003909600000076896,0.004531200000076785,12,last1,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.4469135802469136,0.8
4687,16,sklearn.linear_model.LogisticRegression,1024,"[0.953516 0.953516 0.953516 0.953516 0.953516 0.953516 0.953516 0.953516
 0.953516 0.953516 0.953516 0.953516 0.953516 0.953516]",[0.953516],0,0,0.024560585959778784,1.5455462399138734e-06,1.5455462399138734e-06,0.10115310769231459,0.001243199999965361,0.001243199999965361,13,last1,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.6320987654320988,0.8
4688,16,sklearn.linear_model.LogisticRegression,45,"[0.57026165 0.66070635 0.73522697 0.8053944  0.87214015 0.9345639
 0.99233869 1.049404   1.10582897 1.16231018 1.219532   1.27791781
 1.33794123 1.42038133]",[-0.5782388  -5.33203761  0.12617492],0,0,6.675800247514839e-06,0.0647495502247112,0.21680396825988388,0.0022998317120442313,0.21084766640980232,0.4656221303373411,4,vap3,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.027777777777777776,0.05
4689,16,sklearn.linear_model.LogisticRegression,64,"[0.56881591 0.66321397 0.73659232 0.80091093 0.85709844 0.90498167
 0.94538404 0.98193345 1.01524963 1.04627571 1.07579848 1.104343
 1.13236325 1.16912335]",[-0.31459514 -6.84540901  0.06428461],0,0,1.2247701900087312e-05,0.015536234061428428,0.04595198974968324,0.0031904925546473615,0.10740379784546049,0.21436415220293537,5,vap3,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.03950617283950617,0.05
4690,16,sklearn.linear_model.LogisticRegression,91,"[0.5670331  0.66508914 0.73888917 0.80073311 0.85160765 0.89186041
 0.92309094 0.94890593 0.97033516 0.98854824 1.00446595 1.01873219
 1.03185044 1.04801661]",[-0.15323137 -7.85614525  0.02773684],0,0,1.89877869746127e-05,0.0033443318761192838,0.008696943971581016,0.0037344103794504,0.05171908114400406,0.09325740706014196,6,vap3,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.05617283950617284,0.1
4691,16,sklearn.linear_model.LogisticRegression,128,"[0.56547149 0.66613521 0.74074464 0.80181425 0.85036423 0.88703419
 0.91386234 0.93450212 0.95022454 0.9623423  0.97186633 0.97951656
 0.98583503 0.99277977]",[-0.06623258 -8.44718467  0.00868727],0,0,2.2840834467374118e-05,0.0006579571025474289,0.0014455634642492798,0.004140176215042289,0.02387763453390728,0.038020566332569006,7,vap3,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.07901234567901234,0.1
4692,16,sklearn.linear_model.LogisticRegression,181,"[0.56424682 0.66665512 0.74200998 0.80295389 0.85051811 0.88549752
 0.91017308 0.92824646 0.94112585 0.95020901 0.95656188 0.96094952
 0.96393836 0.96640944]",[-1.90924236e-02 -8.79282510e+00 -1.30546063e-03],0,0,2.394818111905071e-05,8.638346905825452e-05,0.00013572807620248627,0.004006766967896369,0.009033544152766582,0.011650239319537015,8,vap3,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.1117283950617284,0.2
4693,16,sklearn.linear_model.LogisticRegression,256,"[0.56357641 0.66682681 0.74260608 0.80361325 0.85087986 0.88526127
 0.90913842 0.92624009 0.9380323  0.94594992 0.95108336 0.9542174
 0.95592952 0.95669122]",[ 1.87478234e-04 -8.94448554e+00 -5.26925912e-03],0,0,2.2516892892919195e-05,9.259156137442433e-06,3.732714935675087e-06,0.003762052610346135,0.0029576440545981074,0.0019320235339340686,9,vap3,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.1580246913580247,0.2
4694,16,sklearn.linear_model.LogisticRegression,362,"[0.5631683  0.66688136 0.74291884 0.8040089  0.851181   0.88531769
 0.9088478  0.92551612 0.93681696 0.94420394 0.94877996 0.95133983
 0.9524668  0.95244523]",[ 9.43360755e-03 -9.02209879e+00 -7.11580407e-03],0,0,2.074853323934648e-05,2.1304117097509125e-06,5.354445583299928e-06,0.003372472866287868,0.0013465395432991634,0.002313967498324021,10,vap3,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.2234567901234568,0.4
4695,16,sklearn.linear_model.LogisticRegression,512,"[0.56305721 0.66688591 0.74299257 0.8041123  0.85127361 0.88536467
 0.90882496 0.92540342 0.93660077 0.94387498 0.94833192 0.95076873
 0.95177003 0.95158005]",[ 1.14937868e-02 -9.04046408e+00 -7.51601500e-03],0,0,1.8900662188735047e-05,4.482588067383146e-06,1.0106968201364962e-05,0.0030453841270637882,0.001821948034250176,0.00317914582889256,11,vap3,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.3160493827160494,0.4
4696,16,sklearn.linear_model.LogisticRegression,724,"[0.56299395 0.66688394 0.74302914 0.80416825 0.85132908 0.88540232
 0.90883249 0.92537083 0.93652116 0.94374364 0.9481456  0.95052538
 0.95146829 0.95119991]",[ 1.24827745e-02 -9.04978496e+00 -7.70312789e-03],0,0,1.7339006686557057e-05,8.430821879286754e-06,1.266852455961606e-05,0.0027756664867164917,0.0028034989036846425,0.0035592870858665027,12,vap3,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.4469135802469136,0.8
4697,16,sklearn.linear_model.LogisticRegression,1024,"[0.56322281 0.66690423 0.74291317 0.80397648 0.85112476 0.88524151
 0.90875553 0.92541017 0.93669941 0.9440764  0.94864364 0.95119562
 0.95231534 0.95228492]",[ 9.39631023e-03 -9.01915589e+00 -7.13378033e-03],0,0,1.619437594156772e-05,6.12205018317881e-06,6.12205018317881e-06,0.0028105073771506573,0.0024742777093889057,0.0024742777093889057,13,vap3,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.6320987654320988,0.8
4698,16,sklearn.linear_model.LogisticRegression,45,"[0.571332   0.6572864  0.7387592  0.8042176  0.84545512 0.86675833
 0.87666432 0.88133653 0.88345279 0.88440186 0.88482638 0.88501569
 0.88510016 0.88514476]",[4.47256819e-01 1.62700420e+03 8.85168048e-01 2.33230144e+00],0,1,0.0,0.002750581824929637,0.004846170782266722,0.0,0.04857256607578826,0.06961444377617854,4,mmf4,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.027777777777777776,0.05
4699,16,sklearn.linear_model.LogisticRegression,64,"[0.57114997 0.65808207 0.73738576 0.8053587  0.85468191 0.88518538
 0.90226241 0.91190325 0.91710964 0.9198803  0.9213461  0.92211765
 0.92252348 0.92278078]",[  0.38997824 339.10789759   0.92297163   1.86202853],0,1,8.000102269034469e-07,0.0005107939916622641,0.0010226192338382335,0.0007747061049291348,0.020412155408474172,0.031978418251036644,5,mmf4,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.03950617283950617,0.05
4700,16,sklearn.linear_model.LogisticRegression,91,"[0.57102504 0.65851186 0.73704468 0.80491784 0.85557587 0.88820872
 0.90732518 0.91862428 0.9250124  0.9285682  0.93053418 0.93161499
 0.93220848 0.93260327]",[  0.36555906 219.30191287   0.9329269    1.7400189 ],0,2,9.104184234275373e-07,0.00024487987823683334,0.0004908852087119695,0.0008127871495208031,0.01421272733584264,0.022155929425595522,6,mmf4,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.05617283950617284,0.1
4701,16,sklearn.linear_model.LogisticRegression,128,"[0.57088096 0.65892575 0.73690557 0.80442513 0.85556019 0.88927894
 0.90957706 0.92192005 0.92910237 0.93321587 0.93555501 0.93687714
 0.93762335 0.93813521]",[  0.3453296  163.63888811   0.93858349   1.66232218],0,0,1.0747670326005304e-06,0.00014348149332695445,0.00027635710011159834,0.0008563448034762786,0.01107060218058006,0.01662399170210327,7,mmf4,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.07901234567901234,0.1
4702,16,sklearn.linear_model.LogisticRegression,181,"[0.57071206 0.65935223 0.7368788  0.80396371 0.85525293 0.88964491
 0.91077429 0.92390508 0.93171881 0.93629502 0.93895546 0.94049247
 0.94137897 0.942002  ]",[  0.32564954 128.5150173    0.94257773   1.60104036],0,0,1.3291624591559796e-06,9.050197053181023e-05,0.00016274613101381106,0.0009448880506570112,0.009025011248203263,0.012757199183747625,8,mmf4,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.1117283950617284,0.2
4703,16,sklearn.linear_model.LogisticRegression,256,"[0.57046518 0.65991989 0.73694708 0.803432   0.85470118 0.88966597
 0.91161093 0.92557006 0.9340813  0.93918957 0.94223257 0.94403358
 0.94509756 0.94586569]",[ 0.29906413 97.28320075  0.94662017  1.53330448],0,2,2.039113302871307e-06,4.650087673148356e-05,7.909450405689007e-05,0.0012566332311301468,0.006532845149994726,0.008893509096913887,9,mmf4,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.1580246913580247,0.2
4704,16,sklearn.linear_model.LogisticRegression,362,"[0.570258   0.66036402 0.73705807 0.80307572 0.85422996 0.88948771
 0.91192529 0.92641963 0.93540254 0.94088385 0.94420354 0.94620091
 0.94740035 0.94828232]",[ 0.27725801 79.85996796  0.94918642  1.48709396],0,1,2.4815923120679483e-06,2.7250684797233742e-05,4.195000763824855e-05,0.0014169309201645275,0.00507122025016038,0.006476882555539243,10,mmf4,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.2234567901234568,0.4
4705,16,sklearn.linear_model.LogisticRegression,512,"[0.57004875 0.66078867 0.7372042  0.80278304 0.85377108 0.88921262
 0.91202607 0.92695489 0.93633574 0.94214119 0.94570735 0.94788355
 0.94920888 0.95019895]",[ 0.25539922 67.00202538  0.95125266  1.44732892],0,0,2.978629496518732e-06,1.494787134597888e-05,2.0795911638248584e-05,0.0015084349375756867,0.0037372734788638042,0.004560253462062014,11,mmf4,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.3160493827160494,0.4
4706,16,sklearn.linear_model.LogisticRegression,724,"[0.56992177 0.6610355  0.73730622 0.80263515 0.85350643 0.88901756
 0.91201105 0.92715994 0.93674879 0.94272762 0.94642813 0.94870344
 0.9500996  0.95115144]",[ 0.24222287 60.82961421  0.95229398  1.42602376],0,0,3.0287339382410694e-06,1.234387303692571e-05,1.3015930230753736e-05,0.001494610525094281,0.0035120818295296674,0.0036077597246426674,12,mmf4,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.4469135802469136,0.8
4707,16,sklearn.linear_model.LogisticRegression,1024,"[0.56974793 0.66136199 0.73745848 0.80246345 0.85316282 0.88873116
 0.91192566 0.92733335 0.9371736  0.94336604 0.94723468 0.94963568
 0.95112275 0.95225492]",[ 0.22419574 53.80912671  0.9535166   1.39961141],0,0,3.4257697482525063e-06,6.271402842860482e-06,6.271402842860482e-06,0.00156292402430522,0.002504276910179959,0.002504276910179959,13,mmf4,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.6320987654320988,0.8
4708,16,sklearn.linear_model.LogisticRegression,45,"[0.571332   0.6572864  0.7387592  0.8042176  0.83668884 0.84376399
 0.84421572 0.84422067 0.84422067 0.84422067 0.84422067 0.84422067
 0.84422067 0.84422067]",[0.00901403 0.46608783 0.84422067 1.47301472],0,0,0.0,0.007747932035839606,0.012218765615037416,0.0,0.0829668337577258,0.11053852547884568,4,wbl4,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.027777777777777776,0.05
4709,16,sklearn.linear_model.LogisticRegression,64,"[0.57123735 0.65778928 0.73774053 0.80516525 0.85472599 0.88702356
 0.90661613 0.91878843 0.92608999 0.93042295 0.93298321 0.93448918
 0.93537443 0.93601046]",[124.66705898  -0.44408977   0.49253954  -1.54270535],0,0,4.622620243023985e-07,0.00016122080540943482,0.0003515152589922055,0.000580215760722358,0.011224452097100114,0.018748740197469416,5,wbl4,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.03950617283950617,0.05
4710,16,sklearn.linear_model.LogisticRegression,91,"[0.57066518 0.65957039 0.73638341 0.80433115 0.85634543 0.88798843
 0.90264766 0.9078532  0.90903868 0.90919427 0.90920428 0.90920453
 0.90920454 0.90920454]",[0.09160052 0.81829779 0.90920454 0.8170773 ],0,0,2.228101707652708e-06,0.001176469801755581,0.0020752273904853244,0.001226589560627193,0.03183013770829693,0.045554663762180536,6,wbl4,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.05617283950617284,0.1
4711,16,sklearn.linear_model.LogisticRegression,128,"[0.57113418 0.65818286 0.73741531 0.80476797 0.85522855 0.88892408
 0.90990065 0.92327593 0.93151107 0.93652555 0.93956477 0.94139798
 0.94250278 0.94331907]",[97.46725027 -0.46226702  0.48189976 -1.47221672],0,0,4.577562710800838e-07,6.563437420469466e-05,0.00013087666315189582,0.0005459048628047818,0.0074037230804367814,0.01144013387823306,7,wbl4,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.07901234567901234,0.1
4712,16,sklearn.linear_model.LogisticRegression,181,"[0.56978277 0.66147552 0.73672117 0.80235834 0.85466174 0.89065543
 0.91182435 0.92300468 0.92776389 0.92935591 0.92975395 0.92982351
 0.9298314  0.92983194]",[0.2301305  1.20838264 0.92983194 0.59885837],0,0,4.745782608722114e-06,0.00036192271091397356,0.0006213684590529753,0.0019434240000606867,0.018105367622440267,0.024927263368708874,8,wbl4,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.1117283950617284,0.2
4713,16,sklearn.linear_model.LogisticRegression,256,"[0.56922782 0.66246838 0.73721741 0.80172203 0.85341323 0.89005075
 0.91294961 0.92633715 0.93300722 0.9358135  0.93678199 0.93704538
 0.93709954 0.93710799]",[0.34409673 1.53383385 0.93710834 0.51321873],0,0,6.913803630720701e-06,0.00018506854399147856,0.00031156535053570043,0.0023764218536460355,0.0130469611656854,0.017651213854454895,9,wbl4,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.1580246913580247,0.2
4714,16,sklearn.linear_model.LogisticRegression,362,"[0.56875296 0.66324777 0.73770513 0.80138243 0.85247404 0.8892602
 0.91305154 0.92778495 0.93580584 0.93963995 0.94121922 0.94176457
 0.94191838 0.94195569]",[0.46460507 1.91003318 0.94195907 0.45330568],0,0,8.377601889542424e-06,0.00010357032044215617,0.00016392995076578096,0.002446490332175677,0.009878535169516617,0.01280351321965112,10,wbl4,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.2234567901234568,0.4
4715,16,sklearn.linear_model.LogisticRegression,512,"[0.56830398 0.66393484 0.73819857 0.80119401 0.85170948 0.88844334
 0.91275433 0.92841219 0.93746641 0.94218444 0.94437202 0.94525669
 0.94556339 0.94566281]",[0.60052547 2.39005556 0.94567783 0.40499417],0,0,9.757561683992328e-06,5.6900731676294795e-05,8.274437168811469e-05,0.0025766853126319785,0.0073401016393294105,0.009096393334070085,11,wbl4,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.3160493827160494,0.4
4716,16,sklearn.linear_model.LogisticRegression,724,"[0.57055152 0.65973676 0.73735932 0.80334306 0.85393799 0.88895408
 0.91166406 0.92677815 0.93650218 0.94268982 0.94660805 0.9490766
 0.95063005 0.95183507]",[60.22368395 -0.50356298  0.4496812  -1.34982083],0,0,1.6114497905358027e-06,8.439614059432454e-06,8.550530272320245e-06,0.0011022718945666772,0.002905038660545145,0.0029241289766903655,12,wbl4,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.4469135802469136,0.8
4717,16,sklearn.linear_model.LogisticRegression,1024,"[0.5676321  0.66488391 0.73897069 0.80109873 0.85078256 0.88724163
 0.91194609 0.92852399 0.93873578 0.94455777 0.94760846 0.94905837
 0.94967752 0.94994668]",[0.84843984 3.46649169 0.9500165  0.34438721],0,0,1.1131852494313256e-05,2.3160323904002525e-05,2.3160323904002525e-05,0.0027310509916008184,0.004812517418566142,0.004812517418566142,13,wbl4,"[16, 23, 32, 45, 64, 91, 128, 181, 256, 362, 512, 724, 1024, 1620]","[0.571332  0.6572864 0.7387592 0.8042176 0.8550632 0.8886256 0.9102696
 0.9249304 0.9359096 0.9427112 0.9478688 0.950228  0.953516  0.9547592]",0.6320987654320988,0.8
